20260809012032_add_payment_methods_and_deposits	07f0c2a15d29243b9a4db10503eea893b01065c989f666ee551a459c4516a966	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809015741_add_cash_registers_and_receipts	18b34a2c8b2648b5c6b52d8a9fea5eabbe3b8d3969f16491a7ff2fd45bbe1358	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809020000_add_stock_movements	38e20b5471db5c9056b89e598a7edecb813bfbde97b55833a21010354674f234	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809022334_add_professional_commissions	3b702ff067e6bf2dfb9a290bbac577c2681415c6a434013c14d0fca5856b0fd1	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809030000_add_tenant_automations	4912f29844988bc4b93140cc2d832c59e13953afe59fcd15b3d30db1f5ec1332	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809031258_add_financial_closings	8de06087ada53933c2877313e3455680f877df9898ce06ca3621666179dfdfcb	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809040000_add_customer_recovery	f5943aed7d4dfa309abc68394b7617a5f4313f14d34ebe12c46590900c5dbefc	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809040237_add_payment_gateway_architecture	ad079e09772c82237780412da4fad20bfcc3f02ecc9b1d8da2b73569f5c8555a	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809044639_add_tenant_payment_methods	8abd4d983979127a6d53e34de6805368791b2b90954629a426b9dbc89f62a8ac	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809050000_add_membership_unit_scope	8099e0e8514ef1efc5ec3bf5ac57e150bcb3f89f73dbaa20cd430b55c1c8f189	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809060000_add_tenant_domains	ab3d0236134c5374b76423eff9e2baf4230f4e921e0682ed7ce23dc63c116dc8	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809070000_add_whatsapp_and_external_integrations	36a370a0d457c78334842ebf76ca738b4a49a9dcd3fd09de51c8786aeb74d428	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809080000_add_appointment_waitlist	cadba899f2606d38c91ca5183c6ad8d159e348d1e71d429c7700159f71a71cf8	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260809090000_add_product_sales	d2d24489ebed9e20885041284999406fec5a86aa09289ab19ae88b2a01818bce	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260810000000_add_appointment_protocol_history_fit_in	215eb28cfd4925e8e407f4243d132b7de79c4181a45297eb062cc094d45b60f1	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260811000000_add_customer_authentication	97cf276a8f8ca28d49014d5b6e8eef3beb749744af8788e45f1eebef0afd014e	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260812000000_add_customer_favorites_and_reviews	1f61e148a6aa024aeb2cb711d6cc8e0c4d798c1db578f94c25f0934881284e02	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260813000000_add_professional_user_link	0b035006d3843c16e810083a55f847c04a3f3813eb0ade1e711e566d3dca2c55	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260814000000_add_appointment_checkin	2c950bea703902d831dab3fbbada31518cd43fe373df97ecfdc3c90a8fe7d425	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260814090000_add_platform_subscription_billing	0e0245d4176faec0b3da40b2a1ef5831c117dfe79243b2e944684732affc1a1d	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260815000000_add_coupons	6f9ac77fdcd5cc2eac1f17b4a41e5556b131f1c609ca1c553842a5b6ad4bb88f	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260815000000_add_notification_campaigns	858ac94a3cd1ba65128788c1108a21c271546a40f5a6c19abca5e543ce8ae670	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260815120000_add_prospecting_flows	ff38f3b48f5546e000a97608cccdf9f76e07bdbcbb7deef27d2820811587baa8	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260816000000_add_loyalty_points_and_cashback	af24fdcfc09d9ee010ae4eb54a8e7812c696288f2123429b136b0f5c28a8ea65	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260816010000_add_tenant_commercial_policy	681a890638d5861ab511210dd3b1583caed5cb4dd5b3b3108732ebb8a18aad25	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260817000000_add_plan_commercial_content	af5d9de3b4c63e87b31eab727b5949b3caeffd2627be8d86d23257ada87bb3b1	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260818000000_add_commercial_plan_period_prices	20f464d5b169e8f97b0b90df309abd52a4b9a78f5c54d20d0c430eb005b5ae04	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260819000000_add_services_plan_limit	41fb299e76d8e9232bdafd879fdcddbbe23353fc21735a70b969934634c2569d	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260819014415_add_customer_membership_models	d0ebe975c01db76f067808f654ac529985571447f8daa4e95322561d8e5f56d3	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260820000000_add_plan_billing_options	61ccd839013a75935ca69e3d77f6e4ec1a2cad2512b617b595f9eec73a226b86	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260821000000_add_plan_feature_catalog	4efe83b0a46a8859062556aad0485694beed001111b781bfc483f93cef96e59c	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260821000000_add_seo_quality_and_city_aggregates	702c64565f707c468aefebb1a15b7a03ad0264522a7215a49a569a3caeb2b523	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260821000001_add_persistent_city_aggregate_job_queue	02afc5b25e56cb8903c7d1600b7a227fd5bd19e88c7fc8e9a04d34b8be97d539	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260822000000_add_tenant_onboarding_state	ce0b9e009681ab3d348de063dbd1fe011a64ce76986befe3fe5c6d4517dd7fdb	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260823000000_add_tenant_identity_slug_lock	b32074011d45802f2cb8d014db0d98dbe1985e3051e2c065fc89e4b8d028810b	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260824_prospecting_foundation	71e106209fc68d14c6ce7e0ab85b753f437330ce2a9dc3d7796cba3df1258b72	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260824000000_repair_tenant_white_label_tables	f05f622969b0c8430f8cd34d4991fef2139cbde171b8ed168235a245555b8768	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260824001_add_platform_wapi_config	8520ec61955490070a1a16f994f426922406e562cf9914e8a8cb87b9d3fe9e81	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260825_add_prospecting_whatsapp_config	1139afd9b7f392224a4e84405e1ba6072f5cfd5d8ee354508b3da54a5cc26b34	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260825_etapa3_worker_scheduler	09353ce0dd723ce96413b9478be9f73ca67d6a6c9738925239a0b397e229d580	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260825000000_add_product_image_columns	06712a806ccd5d34a270749908b3bab1233935010a47923d3b83a32f18c02cef	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260825000001_add_needs_review_status	af8ade50a273d6d2440defdee95762cb0b48b224b9fd44f7499ad46e04fa4418	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260826000000_add_objection_engine_fields	0efd01814dec598c647f4c1c77b1d19e4f6326da49fdca1c5963c3790ebbb90e	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260826000000_add_public_layout_and_service_icon	bafb663db3eac785b4c55ee019334a761e8d1dbd52101b727b4aba8db219551d	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260826000001_add_auto_reply_fields	4c550fb09e39a622a8d144674605d9fb73069bbca73dee6f603f778869c5da63	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260826000002_add_human_lock_type	f08f61dbc9ec3b1b7fef1a55ee09a1d8cef80966279cfc94225fa9163c11a404	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260827000000_add_starter_content_marker	0a6c8e4ef1a5cc00a9f70f82b599ed99258f8f5ecfec8867c9c885bcf1f16bff	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260828000000_add_customer_reset_and_photo	257859b79dc907d006351b0479b2ad260fad9200f1cd4c6125d52c6896e7036f	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260829000000_add_tenant_pwa_publication	737149ccacfd360dc92af11698cff0af081b036d645a50d66af0a167ab818761	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260830000000_add_branding_semantic_tokens	3827a3eee758b5c9ed2184183e880c76ead4c5280894e0a22e0e50543235cdd9	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
20260830000012_add_directory_location_config	f00eb83318e24fb3c2a0d818b7bde370dcaa505bbbf6e74bfce65c6ac5dde6ef	2026-09-15 09:21:57.410	2026-09-15 09:21:57.410	0
